dataset: Glass.arff
								--------------
									Fold  1
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,6400 Mg_x_Ca
 0,6178 RI_x_Mg
 0,5983 Mg_x_Ba
 0,5784 Na_x_Mg
 0,5370 Ca_x_Ba
 0,5238 num-of-N((Ba >= 0.4) and (Mg <= 1.83) and (Ba <= 2.88))
 0,5136 Mg_x_K
 0,5120 Na_x_Ca
 0,5114 K_x_Ca
 0,5070 num-of-N((Ba >= 0.4) and (Mg <= 1.83))
 0,4846 RI==B4of5 or Mg==B2of2 or Fe
 0,4846 RI==B4of5 or Mg==B2of2
 0,4846 RI SUBTRACT Mg
 0,4846 RI MULTIPLY Mg
 0,4846 RI DIVIDE Mg
 0,4846 RI ADD Mg
 0,4846 Na DIVIDE Mg
 0,4846 Mg_x_Si
 0,4846 Mg_x_Fe
 0,4846 Mg==B2of2 xor Si
 0,4846 Mg==B2of2 xor Fe
 0,4846 Mg==B2of2 or Si or Fe
 0,4846 Mg==B2of2 or Si
 0,4846 Mg==B2of2 or Fe
 0,4846 Mg==B2of2 impl Si
 0,4846 Mg==B2of2 impl Fe
 0,4846 Mg==B2of2 impl Ca==B1of4
 0,4846 Mg==B2of2 equ Si
 0,4846 Mg==B2of2 equ Fe
 0,4846 Mg SUBTRACT Ba
 0,4846 Mg MULTIPLY Si
 0,4846 Mg DIVIDE RI
 0,4846 Mg DIVIDE Na
 0,4846 Mg ADD Fe
 0,4846 Mg
 0,4801 Mg==B2of2 impl K==B3of3
 0,4801 Mg MULTIPLY Ca
 0,4761 Mg==B2of2 impl Ca==B4of4
 0,4631 RI==B4of5 or Mg==B2of2 or Ca==B2of4
 0,4631 Mg==B2of2 or Si or Ca==B2of4
 0,4631 Mg==B2of2 or Ca==B2of4 or Fe
 0,4631 Mg==B2of2 or Ca==B2of4
 0,4600 Si DIVIDE Mg
 0,4600 Na MULTIPLY Mg
 0,4600 Mg SUBTRACT Fe
 0,4600 Mg DIVIDE Si
 0,4600 Mg DIVIDE Ca
 0,4600 Ca DIVIDE Mg
 0,4593 K_x_Ba
 0,4593 Mg==B2of2 impl Ba==B2of2
 0,4569 Na SUBTRACT Mg
 0,4564 RI_x_Ba
 0,4539 RI_x_Na
 0,4475 RI==B1of5 or Mg==B2of2 or Fe
 0,4475 RI==B1of5 or Mg==B2of2 or Ca==B2of4
 0,4475 RI==B1of5 or Mg==B2of2
 0,4421 RI_x_Ca
 0,4411 RI==B2of5 xor Mg==B2of2
 0,4411 RI==B2of5 or Mg==B2of2 or Fe
 0,4411 RI==B2of5 or Mg==B2of2
 0,4411 RI==B2of5 equ Mg==B2of2
 0,4406 Mg SUBTRACT K
 0,4258 Mg ADD K
 0,4253 RI==B4of5 or Mg==B2of2 or Ca==B4of4
 0,4253 Mg==B2of2 or Si or Ca==B4of4
 0,4253 Mg==B2of2 or Ca==B4of4 or Fe
 0,4253 Mg==B2of2 or Ca==B4of4
 0,4244 Mg SUBTRACT Ca
 0,4225 RI==B1of5 xor Mg==B2of2
 0,4225 RI==B1of5 equ Mg==B2of2
 0,4202 RI==B2of5 or Mg==B2of2 or Ca==B4of4
 0,4192 RI==B2of5 or Mg==B2of2 or Ca==B2of4
 0,4175 Mg ADD Ba
 0,4098 Na==B2of2 impl Mg==B2of2
