dataset: Heart.arff
								--------------
									Fold  1
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,3387 num-of-N((A3 >= 4) and (A13 >= 7) and (A10 >= 0.8))
 0,3387 num-of-N((A13 >= 7) and (A3 >= 4) and (A10 >= 0.8))
 0,3290 num-of-N((A3 >= 4) and (A12 >= 1) and (A2 >= 1))
 0,3290 num-of-N((A12 >= 1) and (A3 >= 4) and (A2 >= 1))
 0,3266 num-of-N((A12 >= 1) and (A11 >= 2) and (A13 >= 6))
 0,3083 num-of-N((A13 >= 6) and (A5 >= 243) and (A3 >= 4))
 0,3046 num-of-N((A13 >= 6) and (A5 >= 246) and (A3 >= 4))
 0,3038 num-of-N((A3 >= 4) and (A12 >= 1) and (A11 >= 2) and (A5 <= 299))
 0,2986 num-of-N((A13 >= 6) and (A12 >= 1) and (A8 <= 142))
 0,2973 num-of-N((A3 >= 4) and (A12 >= 1))
 0,2973 num-of-N((A12 >= 1) and (A3 >= 4))
 0,2937 num-of-N((A13 >= 6) and (A3 >= 4))
 0,2926 A3_x_A12
 0,2908 num-of-N((A3 >= 4) and (A13 >= 7))
 0,2908 num-of-N((A13 >= 7) and (A3 >= 4))
 0,2908 num-of-N((A13 >= 7) and (A3 >= 4) and (A5 >= 243))
 0,2862 A3_x_A13
 0,2761 num-of-N((A13 >= 6) and (A12 >= 1))
 0,2761 num-of-N((A12 >= 1) and (A13 >= 6))
 0,2697 A12_x_A13
 0,2687 num-of-N((A11 >= 2) and (A13 >= 7) and (A3 >= 2) and (A10 >= 0.9))
 0,2669 num-of-N((A13 >= 7) and (A8 <= 144) and (A10 >= 0.8))
 0,2630 num-of-N((A13 >= 7) and (A11 >= 2) and (A8 <= 140))
 0,2630 num-of-N((A11 >= 2) and (A13 >= 7) and (A8 <= 140))
 0,2531 num-of-N((A13 >= 6) and (A10 >= 0.6) and (A3 >= 2))
 0,2519 num-of-N((A13 >= 6) and (A9 >= 1) and (A5 >= 246))
 0,2509 A3_x_A11
 0,2505 num-of-N((A3 >= 4) and (A10 >= 0.8))
 0,2505 num-of-N((A10 >= 0.8) and (A3 >= 4))
 0,2490 num-of-N((A13 >= 6) and (A8 <= 144) and (A11 >= 2))
 0,2479 num-of-N((A13 >= 6) and (A11 >= 2) and (A8 <= 142))
 0,2468 (A3 >= 4) and (A13 >= 7) and (A10 >= 0.8)
 0,2468 (A13 >= 7) and (A3 >= 4) and (A10 >= 0.8)
 0,2460 (A13 >= 6) and (A10 >= 0.6) and (A3 >= 2)
 0,2458 num-of-N((A12 >= 1) and (A11 >= 2) and (A10 >= 0.6))
 0,2458 num-of-N((A11 >= 2) and (A12 >= 1) and (A10 >= 0.6))
 0,2444 A3_x_A10
